Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),Substrate,Noise Level,Light-Dark Cycle,Water Flow,ECI,Comfort Category
27.078059201827326,7.883881439470853,7.020760832169545,120.04194255994257,46.34987472260037,3.2890059445646225,23.12692877276937,sand,high,10/14,high,80,High
28.97161900021142,7.59368869612028,8.072077682658392,151.01280420309112,51.18117722388322,4.95136468580719,58.785168043061276,sand,medium,12/12,medium,40,Medium
28.234672310953677,5.498029718586368,6.806312414351873,123.6280657831241,50.73758223869215,2.6947867052251793,47.05725323681753,glass,high,10/14,low,30,Low
25.742358819688107,6.5111879549185465,7.299715783159523,117.6811970633955,54.782876645866956,3.989432879703316,10.579291006101288,glass,low,12/12,low,70,High
27.575027881129405,7.1765196825876725,7.095230034410046,127.52192025923485,63.98931286208229,4.5186422708811245,28.756202823043214,gravel,low,14/10,low,85,High
25.017209656811957,7.670882738469574,7.514991742150928,103.87312474445704,43.49918915890057,3.525757586428709,61.81849756338974,gravel,low,10/14,low,35,Low
27.54360024062757,6.8511056132276975,6.720254092841076,159.6320705086579,45.545036785349154,6.8180153152928495,53.478865079438336,sand,low,10/14,medium,40,Medium
29.371698436644763,6.660461204520037,8.114420531147173,76.48829357197617,52.403377938903816,5.391230799734504,37.07334803500109,gravel,medium,14/10,medium,45,Medium
27.070741562574174,5.973337663180705,7.450109783282354,119.78315231675367,47.609136718812756,6.4891299190579135,52.78296727165337,glass,medium,10/14,low,30,Low
27.017747177428582,5.760128561297461,6.96874650180039,94.93982661442975,66.89859172325005,6.40037035387121,29.43936871921033,glass,low,10/14,medium,50,Medium
25.60134841318664,7.767628103423914,6.711632634028083,43.97601174271268,42.131207167440515,6.61173206569129,51.38192628105358,glass,low,12/12,high,25,Low
25.92920576101191,5.604030316265947,7.510300276243645,106.8015424951325,61.818856314131516,2.9594288695148205,48.90812512430532,sand,low,12/12,medium,45,Medium
27.56965702602019,5.318835909039857,7.025764189611566,163.7957972737061,56.066008568414276,5.605463928926186,16.29694816165357,sand,low,10/14,high,60,Medium
26.37110145501429,7.083532012553356,6.783944637880648,72.94531977616569,46.71074815045186,3.173692565755882,60.287935607098696,glass,low,10/14,medium,50,Medium
27.54127001896149,6.225949243281531,7.469217131077019,93.52971412394076,63.0844284924568,2.688941724202539,14.195677837726143,sand,medium,14/10,low,75,High
26.940408863186637,7.103150949912841,6.364953553577386,61.98390438072495,49.273254210022685,4.2052954884912745,53.91188022034991,gravel,medium,10/14,medium,60,Medium
29.20821437927134,7.987812882709688,6.27877365162574,90.47419624234445,38.04689263355992,6.8997414089668005,15.503876892411146,glass,medium,10/14,high,20,Low
28.29049032898926,5.758303388384043,7.884153473342236,44.08226112586375,48.61895857636468,3.223404712435685,63.720950142434205,sand,medium,10/14,low,0,Low
26.52813323194167,5.870325387778016,7.196368604575647,162.12979422673092,38.29356961296501,5.621324604611034,24.266274024605554,sand,low,12/12,low,45,Medium
29.83281449884381,7.371693329401687,6.512625544202885,146.77465404651983,45.3606680033325,6.774830255214262,51.298162915089996,gravel,medium,10/14,low,15,Low
28.79486450149057,5.856254741206761,7.056958000985568,108.66656537450119,41.56608637441216,2.8457892452557183,14.13649034778842,gravel,medium,12/12,low,50,Medium
24.583730691317122,6.5246529664091355,7.296771060057584,144.27351110695577,57.222565558842625,2.922343424910192,35.722830750583114,glass,high,12/12,medium,40,Medium
24.738568674186386,5.631611162056693,7.670951494920215,81.08236266239012,48.1228841507848,5.452574290398469,33.01421595030538,glass,medium,10/14,low,20,Low
27.068572767276795,5.966810548634624,7.992700902557694,84.53348774073199,36.80452964898166,5.663278330292962,56.22814233892668,sand,low,12/12,low,20,Low
26.653491221407275,7.10805883268343,7.963550057170789,104.70272159326599,65.21250657582098,2.720597070016131,66.20152548159247,gravel,medium,10/14,low,20,Low
25.863699115126614,6.824824509629514,7.2114660037583,68.03810071633183,53.60389098091095,7.23359334425314,12.26619662421812,sand,high,12/12,medium,50,Medium
29.804860536363243,7.095957356121441,7.7036146016639915,124.75321577008509,35.0791030859451,6.584354233344075,44.249389876038805,gravel,high,12/12,medium,20,Low
27.672327998539092,5.370920285043488,6.508456152722504,69.92832368120136,38.79072659955299,5.231121336413574,56.60552147962116,sand,low,14/10,medium,45,Medium
27.431983170013428,5.087995552992622,7.0114028225837535,148.8662204553371,45.22134513189652,5.468381009254395,33.22354559439784,gravel,high,10/14,low,45,Medium
25.996223069119623,6.383008556840497,7.020385572694148,99.72594760421329,50.79000712318788,6.218858884179445,44.34630348160649,sand,medium,10/14,high,65,Medium
26.652914831343754,6.2844593927524794,7.1600474208380875,160.75276619439182,56.1735521530751,2.885596260968043,67.13484211186828,glass,low,14/10,low,35,Low
27.891597208392195,6.186599113140952,7.321360168201236,137.72343257526327,42.41550278907929,2.1381628894830813,62.44350504565325,glass,low,10/14,low,40,Medium
25.314253001235215,7.092432258921156,7.007683492706134,122.81126149830779,35.768110815937575,3.923224582018368,50.09727309836066,sand,low,14/10,high,70,High
27.69665228364062,7.255686586143408,6.937527412431839,73.04110677321096,50.58521479723858,4.4581958673960225,13.1032051195614,sand,low,12/12,low,85,High
28.295956674671658,8.404848219210894,6.99824581005421,106.04597945619061,60.74218464065418,2.577922041948248,29.732797101461426,sand,low,12/12,medium,70,High
26.59446720056454,6.465397926595567,7.213430660174954,114.13380549256452,49.394522829039175,2.178716793943375,50.746922840405,glass,high,14/10,high,55,Medium
27.084508185718924,6.166626488986981,6.858715384071647,152.55562097218487,50.064524387327495,4.395284079655576,44.47264500492586,glass,medium,10/14,low,70,High
28.25848096278398,7.321377850952958,7.108786327193801,50.67055808630594,63.690946831486016,2.96138489687098,21.001837701235583,glass,high,14/10,high,55,Medium
27.63803373493573,6.435005433605505,7.179348936132353,105.34618806483611,41.15950003773698,4.107287920694328,52.08761480956763,glass,medium,10/14,medium,75,High
25.93427986019918,6.5167156503468195,7.694927997348069,45.326876501063,41.42902407433114,2.5787643169810144,14.888432049021489,glass,high,10/14,low,25,Low
26.452333195723472,7.555077566896903,7.091441573857724,45.547703619423196,61.63311666658341,2.315252874708195,63.537119783312804,glass,medium,12/12,high,35,Low
25.627883798708744,5.780580990432797,7.828007629865319,77.05790636564394,56.67079268741864,2.5148538322494463,40.33057126300621,gravel,low,10/14,low,30,Low
29.33389728352877,5.573592195093844,6.574965306879691,126.71225200970936,39.81894178473731,6.133512827002916,45.40558990858609,gravel,high,12/12,high,5,Low
27.255538141733005,5.526971599053386,7.765927151979283,103.54611784192717,44.24962650847226,4.986385259147858,17.33758800756433,glass,low,12/12,medium,65,Medium
27.35017588772392,5.943508583094774,6.755946471303814,48.55463001311619,37.47510656730868,5.171501748492116,31.835727386864594,gravel,high,10/14,low,20,Low
28.968259651581345,5.6928527875714146,7.799238947805221,146.8812944131635,53.701367065661124,6.884968047388638,26.06477201446453,glass,low,12/12,medium,35,Low
26.394363945109877,7.540701058321129,6.5146913750477955,42.61298569812583,45.915106414020805,2.8338800267801183,12.564919371534822,sand,medium,12/12,medium,65,Medium
29.55093796816249,5.150880260519007,7.5193492681267,161.34465270246568,45.27403940883745,4.7570570756843065,58.87545300268654,glass,high,12/12,low,0,Low
27.000835573692257,4.920103876013196,6.90210616913987,48.92842007647755,47.47257603515946,4.918701669857244,23.750192534406835,sand,low,14/10,medium,60,Medium
28.846132388771398,5.785962506952864,7.503361391240716,80.40715393498715,42.20739727854591,7.102221414689469,46.17062922014638,sand,medium,14/10,medium,45,Medium
28.949149914198017,6.647132386933937,7.278905046880098,73.65042860907032,55.951165450926695,5.910070910810102,65.08070990905576,glass,high,14/10,medium,30,Low
26.29513051496412,5.329756250268164,6.607690949194869,159.6347667152837,47.569630933926106,2.7141506716425416,66.96523673597845,gravel,medium,12/12,low,10,Low
26.32794807686165,5.893447049583965,8.02085641803516,117.80984849811031,35.919862118983005,2.934433011865032,55.34465749765063,glass,medium,12/12,low,15,Low
25.924384765277367,6.437055670749116,7.344731713430526,132.10978082188936,45.60817474947034,5.366361288448192,41.58297740815886,gravel,low,14/10,high,80,High
27.240326514611017,6.852039282112639,6.590207809721891,72.20721283560484,52.36965622029405,5.757063179584719,47.15421955358418,sand,medium,14/10,medium,80,High
26.320896305198904,5.378293635352265,7.055868191102008,95.8386188266303,64.1592126961805,4.324017992273227,44.76744696732888,glass,medium,14/10,low,65,Medium
23.2636500239318,5.760429643955793,6.85028799053273,46.1493362175591,40.335867689674764,6.634044376455591,69.12984268160261,gravel,medium,10/14,low,0,Low
26.485250390108664,5.563739573886859,7.04779279805767,72.12722171506299,56.84736001750305,3.8994592485461643,23.915633669207153,glass,high,10/14,low,50,Medium
27.2107952234111,4.9947543291446035,6.826271985609163,141.78054481068193,34.68976013652397,2.638457492390174,37.54950697241082,sand,low,10/14,medium,50,Medium
26.930462088700363,5.553752173129454,7.380456539584654,96.52559425541706,46.72101930524368,5.154115891979356,15.816265112638678,gravel,high,10/14,low,45,Medium
26.152446520323544,6.221354129582925,6.95814812809904,73.44173695682821,42.49463449842901,5.174648032350663,49.11098942794245,gravel,high,14/10,medium,75,High
27.920350468455556,6.346460483748318,8.036038486633304,63.92461328123269,37.82961357493037,4.9730579714065195,12.273105618800862,sand,low,10/14,low,60,Medium
26.639252213187408,6.9777239540304965,7.895556865112838,103.20982960705948,40.49007386390978,3.8219512581019353,17.065943325696207,glass,high,12/12,low,45,Medium
24.877679737517045,8.315014669895344,7.063380969626141,64.3866855903315,41.693788843024834,3.3129490459177497,14.307742665662957,gravel,low,14/10,high,75,High
28.90904135941894,5.859751480191267,7.658496985821377,47.947292405991725,39.88655060440497,6.236454170732925,29.35185544588588,gravel,low,14/10,high,30,Low
29.18338898018547,8.472422731530397,6.653581869016486,124.95130976709319,44.992197129062426,3.1916392465618157,51.77346216813581,glass,low,10/14,high,40,Medium
25.19206027120067,5.740747866572949,6.763016650680151,56.71699811476984,58.21227732337303,6.3320050158038095,33.154946646961626,glass,high,12/12,low,10,Low
26.203175212124968,5.4733239174147394,8.235584170431975,89.27215477486337,54.71034752928532,3.696221167789286,45.57333541062068,gravel,high,14/10,high,50,Medium
26.8604364682579,7.46156451057379,6.668770305679774,115.68955471113236,64.67898683633858,4.77189301664853,59.22864408618952,gravel,medium,10/14,medium,65,Medium
25.11562172468891,7.718345924563939,6.539273032328124,138.8264893617135,39.55626262858242,5.092620635833729,33.57807748520014,glass,low,12/12,low,45,Medium
26.769564189317393,7.723122427905069,7.6518587161034,131.01434700680355,47.561252533367444,3.644648146097985,36.547233672841635,glass,medium,14/10,medium,85,High
27.286486958615093,5.240617676099026,7.571900002172438,154.84560998312614,39.5512638616189,3.167473090076502,58.31939181666476,gravel,medium,14/10,low,35,Low
26.74296991847452,7.224063642637946,6.810755296929033,135.91914593368878,64.47731071138162,2.9624634115920463,31.237944310278657,glass,high,12/12,low,50,Medium
28.272640232091767,7.79433122698907,7.009012038757732,127.61590237797279,37.596460404002,4.7778133320182405,18.956167170047948,glass,high,12/12,high,60,Medium
26.512199810945365,8.220451443795731,7.500766328293348,87.74712398324444,42.097312300632034,2.477308695708264,41.70044251929756,gravel,high,10/14,low,50,Medium
27.810094711443156,6.271890036708701,6.856017183244714,63.59374436063314,52.81474528979062,4.504963486570413,62.84588638600531,glass,high,10/14,low,35,Low
27.884808630087996,6.382766568029619,6.920032068314684,126.25439417339186,52.37950734526802,3.907744058004165,36.06013727670661,sand,low,12/12,high,95,High
27.271268543515752,8.190788053385056,7.144244566088801,77.91296004997187,58.62941217848878,3.910740331423911,15.321125467309258,glass,medium,12/12,low,80,High
28.29896104871514,6.665452500647737,6.6263809597225585,137.08988096132293,53.05217849989887,5.20533345548169,61.14382349295248,glass,low,14/10,high,35,Low
27.21612329843174,5.694785016427943,6.479528142462014,98.31179044717273,50.243994534255904,6.668810253026526,42.691566729872406,gravel,medium,10/14,low,30,Low
25.63037092658966,6.829889126149929,8.020635744709098,124.85193861275815,65.08891475237567,3.6446901923369532,55.7038005398987,gravel,low,14/10,low,40,Medium
25.878812351445227,7.183832700263366,8.03171638735918,69.17889735681521,53.84988034488836,6.478114178916602,35.91208095735024,sand,medium,14/10,high,50,Medium
26.757814439302745,6.729278613351152,6.74368600000478,85.0450731887582,53.316458384927365,4.932573302078756,70.51497711584798,sand,low,12/12,high,55,Medium
27.833039480754497,6.853980281320696,7.147036827525205,104.23306512321606,51.90906756502678,7.062491641541428,45.53628678607846,sand,high,14/10,low,55,Medium
25.798055999618356,6.756330323911524,6.750754162340292,121.3551187475281,63.453532471556834,6.16602766030605,60.60173380353117,gravel,medium,12/12,low,10,Low
27.307958882969746,8.27385948569264,7.470118426652143,141.20901070514233,43.56007732237756,5.718773439659431,39.72903660258152,gravel,low,14/10,high,90,High
27.69832074429109,5.705711441529436,6.984707837764696,127.96434315018303,37.72975954903309,6.549736171937986,31.886723922872118,gravel,medium,14/10,low,50,Medium
26.214855663342572,6.4809689372833885,8.22540631525686,119.81658408772755,46.71599528016602,5.032986737823456,49.79085258168622,glass,low,10/14,medium,60,Medium
27.68651878425302,5.992521343613182,7.0482970547516794,41.62722934544182,56.86900233145053,2.263214816869136,49.559666291151586,sand,medium,10/14,medium,60,Medium
26.795994878463546,7.4989400781090225,6.875252634403001,59.46659601790496,53.79062050726028,6.680449360457618,63.488913834193255,glass,low,12/12,medium,40,Medium
28.704686110593347,7.860889861894308,7.885507260609058,165.39934342895077,39.3046133302995,5.336518982467192,41.720195738637436,glass,medium,14/10,low,30,Low
28.064482421342287,4.950577781228956,7.093619077275531,82.89258273603507,50.42190959866337,3.661485159110159,44.121760045570035,glass,high,14/10,high,40,Medium
27.034737212869913,5.245323611929105,6.882785297264626,82.38570868828596,41.632116562700915,2.432141298442745,10.336930567230636,sand,low,14/10,high,75,High
26.15074435187725,6.697479370300789,6.498647952610093,146.14995109292056,55.74168337511509,5.819858994356261,17.484203931558365,glass,low,14/10,high,65,Medium
27.548170270571166,8.872954224813824,6.3727996014847434,113.93003093240873,48.37629213025068,6.601182807422146,15.798575318758546,gravel,low,10/14,low,45,Medium
26.884093784898973,7.918465390997162,6.727259899456067,96.30557316404212,48.401695277226494,3.3660344657693044,32.619169025021655,gravel,low,12/12,high,85,High
27.48245018273649,5.899743077368063,7.366844695416337,70.867329087939,66.77026631080516,3.9450333309102383,21.133910457815972,glass,low,12/12,high,70,High
