Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),Substrate,Noise Level,Light-Dark Cycle,Water Flow,ECI
27.752848642987722,7.6665346799527265,6.863845702035563,125.80290692998483,47.45070713923838,5.50678298525198,44.359400020174384,sand,medium,14/10,high,90
25.46537028565452,7.673101260727975,6.832207331247364,118.08244965597201,59.19034424371325,2.8009577827912566,53.264280366718715,glass,low,14/10,high,60
26.516707964698675,6.22469798760758,7.955335995048916,142.24032838140135,50.84313763454151,4.342537168452719,16.514932734597455,gravel,low,14/10,low,70
25.872387996068753,7.557852005464823,7.877414765265627,76.39039708799147,50.51908316317008,4.847461370578885,31.408745251297326,gravel,low,10/14,high,65
26.858726423675655,7.031353936245832,7.603138915973136,129.73915543224706,46.20231515742547,5.176749242172082,11.819740564150809,gravel,high,10/14,high,60
28.11534427230854,5.6214813542503705,7.074299864179813,157.49575385412678,54.373227489991045,4.758191396373294,16.866915152817754,sand,high,10/14,medium,45
26.83516508868548,5.205396183305217,7.945893558787735,149.16443092223972,36.344335209175114,7.229854495927158,67.9959822238006,glass,medium,10/14,low,0
28.13136667991726,7.499626009765493,7.977379708944564,49.64458860095888,33.67244062452636,3.9331286079207297,40.72749059342189,sand,medium,12/12,high,50
26.285573336445623,6.001244944906426,6.778484946923223,146.94569407552797,56.69033747257702,3.3551300890562707,54.04629868473675,sand,medium,14/10,high,75
29.18032266803103,7.135560245033257,7.081063732638346,51.952973777938006,47.628418193160044,2.316421145256742,47.6040148823946,glass,high,12/12,medium,40
26.458672909124676,5.046114274135491,8.113011877860012,38.968568485246266,59.95512031318582,4.92175192985778,22.92645329006687,glass,high,14/10,low,25
29.682446922955297,5.476337337587796,6.472739982303912,146.47214838566538,36.36812089843205,6.95409351146467,36.25722556713213,gravel,low,14/10,high,15
26.965012938086286,7.550964022276501,7.049750512223596,66.38754037724105,57.57812674215466,3.592652828609142,23.292993526371617,sand,high,12/12,medium,80
26.70574348013704,5.799653037127715,8.224660475219077,82.3223938060658,58.078716769636195,3.6849081911484096,11.712147217065324,glass,low,12/12,high,55
26.941428775843775,7.032983536973914,7.56564998774608,123.88430472412287,57.23507983427836,2.8745479345040916,56.89423240075412,gravel,low,14/10,low,55
27.209783450170626,7.751633374360164,7.50400964312573,137.82537379173962,41.34732801259366,5.190040340776267,67.62872975922348,glass,medium,14/10,high,45
25.75672239027603,6.9187382423726165,6.52698614643294,126.38401973943677,37.56110549680708,3.5421956077595897,39.50935271538263,sand,medium,12/12,medium,70
25.694897936188468,8.114612060360855,7.862346481973676,152.21835273416832,55.7373628284609,5.04681805497497,45.74894606725391,sand,low,12/12,low,35
24.708951624901474,4.69764157527566,7.901222473536965,68.94021380630684,53.92842412025051,2.720847680824848,46.14918855744815,glass,low,12/12,high,5
27.833301894991354,6.3055075866397035,7.143650525496951,64.11248339643457,48.184634277250886,3.112867892815857,63.01229079786282,glass,medium,10/14,high,60
26.78242853076191,5.447284658249537,7.438128929613851,60.09747979932112,36.544386311208505,3.7935408482209567,25.31300084253481,glass,high,12/12,low,45
26.814705203080518,4.9829495494798035,7.61198712691848,137.53269485030356,49.68286255402363,6.001166003177591,10.291771724218533,sand,high,10/14,high,20
28.637800926566612,7.443007203240063,7.680650064976708,124.19388461555796,44.18141323891911,4.996947293711029,30.479851457868,glass,high,12/12,high,55
27.80223815793075,5.587107479309499,7.179788872286939,136.01103135007077,53.840151158578685,5.134707094462433,52.35184780660762,sand,low,12/12,low,45
28.309362448201142,6.525985000918829,6.505211382996821,154.05481160137353,55.45943077701691,5.860456349828784,18.418438705075914,gravel,low,10/14,low,45
27.727360776823005,7.37640125143423,8.530941146385887,107.43663433593633,58.75251758566718,4.760731676307154,64.26578731492108,glass,low,12/12,high,40
27.65753565064664,7.326699084432155,6.592383389937381,76.80742502048761,43.691782384059415,3.8840458524754364,56.60632357255103,gravel,medium,12/12,medium,70
26.74504597286013,5.002699921623914,6.429832524576825,97.39521826989149,55.459864102491885,3.0917950528381763,19.969755662528094,glass,low,14/10,high,60
29.3271457775345,6.140553149681437,7.64915123386145,96.10666879279414,45.84352794708849,2.8552108981268596,59.905859852241335,gravel,high,10/14,medium,20
27.279396812215378,6.4882214854688005,7.357579212335021,51.35126478269011,51.449415946840084,4.424567298597606,16.79102905503475,sand,low,12/12,high,95
27.15786954940464,6.650847260451467,7.115757295295261,155.57612392932597,48.987193500921,3.1002471497201882,44.44133453795446,gravel,high,12/12,high,70
26.016790736324626,5.908196844880763,7.573434817362517,43.1586872188907,66.3559752757399,4.161800783626629,56.501706069624326,gravel,low,14/10,high,45
25.97036401078422,6.640563657243135,7.365081877807048,84.24052770230317,40.68881832825787,4.277318742518627,25.048467240813427,gravel,high,12/12,low,60
23.157077542570057,7.323923683973852,6.951770007953501,100.9567363630214,42.35750069666647,6.6225353640217195,25.488490260457333,gravel,high,12/12,low,25
29.913504460339173,5.178661088382381,6.415043660959499,87.01594641886678,34.20232042062117,5.400059283659099,23.25263193686654,sand,medium,10/14,high,20
29.01444046454677,7.57565081115806,6.734549671201152,132.39662081788723,50.6341245632011,4.580809539387078,42.32961964345669,gravel,high,10/14,medium,45
27.15947093650835,7.380534025445567,8.034978188482873,113.77704807269511,53.82883182001485,2.3449904927344996,64.87136999341135,sand,medium,12/12,medium,35
23.549935749116706,6.935273494147393,6.580845133415995,39.83590160181434,47.5821164263239,5.740670743356662,47.35141970991942,gravel,medium,10/14,low,30
26.25482546992045,6.6320640686764625,7.568179807433296,99.41144159478515,53.36674674390446,2.5314906860206445,17.196002239991003,glass,low,12/12,low,60
25.116762077265662,7.912774714053982,6.922921904101657,77.83286147354518,53.12611699846628,4.488324736537049,63.84121582317836,sand,medium,14/10,medium,60
26.628005024650516,6.792092006994735,7.246234827340183,60.6984449435364,38.88841714504309,3.227140548354622,18.860461083888193,sand,medium,14/10,low,85
27.623238814011803,7.370265024312493,7.759967894962511,108.20677827085613,37.68430580496715,2.8986567927785827,18.39822636243171,gravel,low,12/12,high,70
27.40614835607023,7.549801244136568,6.871755238929789,63.261321814772984,38.18222942614544,3.0786420475939167,42.499252188801165,sand,high,10/14,medium,75
26.268395294892507,6.141673298304869,6.931885922804683,124.70358858741413,50.43092015556743,7.00684843148986,11.357837161574414,glass,high,12/12,high,55
25.986520032983236,5.232566431201318,7.429635907865511,126.56331944198071,41.11682039602709,4.99423748170711,57.14870315978189,glass,high,10/14,low,25
25.923019467375735,5.56797694616229,6.531990961028197,119.52893686186533,54.080159283648825,5.421894546041393,34.71426266439091,sand,low,12/12,low,40
26.986340522066623,7.724510738884158,7.361077924510989,85.3792219699522,47.277134255031015,5.4663422958700085,21.913487201489172,gravel,low,10/14,high,85
27.17722404054622,7.449430878198461,8.22985362148827,61.310614592897096,47.08566218493743,6.619680818194791,35.0613263188226,sand,low,12/12,high,55
27.203041006760664,6.669993599672453,7.837738922566555,112.49554982512562,37.057410174778184,3.947954230910202,23.83994897325808,glass,high,10/14,medium,50
26.96233518084754,7.152090789585903,7.972237107224052,108.07881275155044,50.06000034201374,2.4093896310812877,48.158583185722044,sand,medium,14/10,low,60
27.11680932633995,5.670390441638701,7.2481345396660615,90.91010504369599,55.36991342513588,3.3621249825869035,11.88974612245999,glass,low,10/14,medium,75
28.437511457082145,7.179705893563811,7.5813618222969446,147.92246929264473,36.05804129017488,5.174501246029041,29.77937958669463,glass,low,12/12,low,45
25.200854956150028,5.212864946932346,7.003723969234906,92.13308419059986,53.90749026881026,6.748533705376593,32.77543802659623,glass,low,14/10,medium,50
27.286599025716278,6.679138347315584,6.438204645311106,58.75238503780535,46.45034125279969,5.995740913286451,25.065140484633485,glass,medium,12/12,low,50
26.59313763013964,8.091928906057987,6.33149447254345,56.46727076530577,56.21626067708165,3.8091027251956517,35.11252132378895,glass,medium,14/10,high,75
29.3500156689659,5.216935459323138,7.334132171365908,123.18821260809582,50.914947392902256,4.637348782906263,20.87941324022685,gravel,medium,10/14,low,45
29.350133518230596,5.7242424007748545,6.6554224548470575,53.01367183020104,41.89224545778354,6.080847194927968,63.387326668316156,gravel,high,12/12,medium,0
26.586790579303887,5.83488179746168,7.382579101655778,106.43368389811039,50.96748760111328,3.519200641044372,31.752547494088994,glass,medium,10/14,low,65
26.723839434358784,5.101933127258892,7.143173522753601,53.941222777247205,60.599975088265914,3.92651970073989,74.40094421924138,glass,low,10/14,medium,40
24.308394865152806,6.558204304857957,7.402221378752445,61.466098222078,58.119986729608875,2.81211850816161,65.8912890582007,sand,medium,10/14,medium,30
24.467893559153687,6.643644918476502,6.681875181545469,67.24220699207692,61.0061489722151,3.239910893658917,22.531779400795457,glass,low,12/12,medium,50
25.670469594666898,7.273601982003139,6.353524948688774,108.49472514287318,59.84130523209763,6.133344955980476,38.229932953085736,glass,high,10/14,high,25
27.013152953378835,5.387581984302375,7.509806252342779,131.30573556185723,49.98044073051794,3.463774514675285,31.23314162653167,gravel,medium,10/14,low,60
28.534135631488173,7.038677620780655,7.229633519846656,48.89069326886301,38.688201458511415,3.194091021810859,59.54191065775006,sand,low,10/14,high,55
28.1964519733802,7.052727324905434,7.4547262612220235,149.770970401823,35.453963342615275,2.13463871848493,59.507315369190486,glass,medium,10/14,high,50
27.989244951252726,5.678812529474439,6.3206899533599366,77.61295503372676,45.306539576563054,2.1407386079494053,20.593556629946217,sand,high,14/10,high,40
29.121752693100028,7.204637366731089,8.030540456365996,132.70620879337648,43.03970492482288,2.566453577502011,42.40374887478744,glass,high,10/14,high,20
27.214142357104887,7.108753549665133,6.515351348887243,72.30301279712174,49.21919373651787,5.714173930545671,54.053531548302985,glass,medium,12/12,high,55
27.563867607488692,6.529387790023718,7.586291259057374,128.92045209100777,43.7040693221565,3.1600266241726027,43.88193703635942,gravel,high,12/12,high,70
30.010159620454946,6.1531161433125785,6.8137408777402655,135.79278983450584,36.20384463642183,2.4596336448068343,55.9735997355757,gravel,high,14/10,medium,30
26.378000807305263,7.058771208075638,7.139890531999954,57.48772044546883,44.16697226744932,5.305411295678042,24.687265671365545,gravel,medium,12/12,high,85
25.736609556945876,6.255812596588918,7.850134075422541,145.18244949243615,39.83322485562228,6.398874103986447,32.03713135839428,glass,high,10/14,low,10
27.47567970337738,5.246010674019829,6.670263395307727,91.30978532048309,66.4675507371049,2.163108703354513,39.54836180215793,sand,medium,14/10,medium,60
26.08989250518043,7.3560172676320486,6.455431362839602,68.34252135406825,46.04414483053705,4.165490893536446,42.90091512092302,sand,high,14/10,low,55
25.16976960777402,5.942274020288733,6.679669907193274,150.83165704342386,33.54420722191165,3.1642258556506,18.58497729854914,glass,medium,10/14,low,30
27.820253111673036,6.792859483280181,7.962464359713492,138.32700636403158,40.42201503489093,2.335410623069183,48.13642253921489,sand,low,12/12,medium,65
27.789824680250852,6.323132230498398,6.666164995674696,108.84026632724061,60.158703519901785,3.2461705506210334,56.048939793386886,gravel,medium,14/10,low,60
26.23084947280639,5.313169715521308,7.067901461640634,66.46347266215103,54.046712359227975,6.610902225461428,40.50099231532017,glass,high,14/10,medium,45
26.994584380187625,6.990702391557795,6.975878228847997,70.73249829117137,49.21584479096059,4.274479257646742,21.37572700109708,gravel,medium,10/14,medium,95
26.249791566896974,5.047917667336699,6.801276005949208,99.09541498773304,36.67116056360621,4.059134603697678,21.2691604449009,gravel,medium,14/10,low,70
29.37857071391328,6.355637777948602,7.11317488980183,86.69018152674218,43.791604247255485,2.3538141845044915,66.75155070175796,gravel,low,12/12,low,20
28.969327814127862,5.248748928780527,7.038601165428756,87.27066453916355,43.28050061230324,4.261576617148522,66.7360523832101,glass,medium,14/10,medium,40
27.79992932130016,6.582080925939602,7.698219774584314,117.4722424108371,34.19301951686754,5.707564496104873,22.546674293356475,gravel,medium,10/14,medium,70
26.11912858078189,7.123905369463289,6.517602735481958,124.37955796682265,61.0265678624131,6.330083039174247,64.88398475779255,glass,low,10/14,medium,25
26.067785188288834,6.635369858398807,7.586060582064497,46.29981192183848,55.75494341206072,5.494884852421114,18.096867057099743,glass,high,14/10,medium,50
28.973456567585576,4.948202651572061,8.016639535096992,109.1948447541489,54.69272413649603,4.955678627459131,63.28828852257427,gravel,high,14/10,high,0
25.50045131404621,6.498263751270126,7.117575241889964,87.41880309180148,37.402875684390786,3.0175070584719057,64.84164118672273,sand,medium,14/10,low,45
27.621428566374032,4.938176608728445,6.342533665746823,147.2626957193145,51.827881078835745,2.5743146739309557,25.99722483649212,sand,low,14/10,high,40
25.54543933007428,5.5455989740198195,7.383455303267703,117.27275433588021,36.1543775698163,4.038981714872804,21.32837014106158,glass,high,14/10,high,50
24.54708056264109,5.968976618475486,7.132668880855194,101.56517339250331,37.480566553181426,3.520791614987568,50.073315677098265,gravel,high,14/10,low,15
28.445065129338776,7.334884674852233,7.769647782361412,86.7614983292194,59.748787201961655,5.267808614251612,63.31169378718889,gravel,high,12/12,low,10
28.220389505398963,5.651050727709283,7.922022962661284,71.29911035304609,43.388014315417074,2.381948701214664,34.176315680084365,glass,high,14/10,low,15
27.51017925883864,8.13139533358555,7.4722525259400285,40.66144742938326,53.01153412633802,4.669300358813273,40.895126862706825,glass,high,10/14,high,65
27.644260949921996,7.503686167648824,8.172664417791568,106.41293301924972,53.67545964837345,5.814453367585986,56.62426674448415,glass,low,10/14,low,35
28.48305381360973,5.731218716591711,7.398858912604685,151.96286125531387,53.62956038768686,4.251063703674556,55.60892462270846,gravel,medium,10/14,high,45
29.192309600780145,5.416146531228453,6.235459153666168,148.68871839704263,42.089196367511555,5.785668732356749,33.93483249730641,glass,low,10/14,medium,20
25.264876027649876,6.594550708936381,7.914640678455256,77.58599517171439,44.970514575722326,3.9632462506044748,64.88112915965235,glass,medium,14/10,low,25
27.8041267516972,7.296992238601216,7.836187785032238,126.24014523895282,37.5999218652701,4.322239335336259,44.934317380399904,glass,medium,10/14,high,65
